Track Name,Popularity,Danceability,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,intensity,Cluster,PCA1,PCA2,Cluster Label
I Love Your Smile,0,0.722,0.126,0.00955,8.45e-06,0.178,0.751,93.954,-7.363289999999999,2,-0.3458604723972329,-0.33614281824267683,"Upbeat, Less Popular, Positive"
Shocked,0,0.778,0.0424,0.112,0.0109,0.0427,0.648,122.206,-5.868449999999999,2,-0.35588700458370953,-0.20391032183382346,"Upbeat, Less Popular, Positive"
Separate Ways (Worlds Apart),76,0.451,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,-3.797014,1,0.38883551376044123,0.09810113857869263,"Popular, Moderate Dance, Positive Vibes"
Livin' It Up,0,0.873,0.321,0.0575,0.0,0.0498,0.638,106.024,-3.12732,2,-0.3406861526331435,-0.2562223331528503,"Upbeat, Less Popular, Positive"
Have a Little Faith (In Us) - Edit,19,0.564,0.0466,0.295,2.24e-06,0.157,0.306,93.96,-7.649248,0,-0.2107588409377043,0.2228589508403252,"Mid-tempo, Less Popular, Melancholic"
I'm Gonna Getcha Good! - Red Single Edit,52,0.724,0.031,0.0399,0.0,0.0642,0.938,123.989,-3.110294,1,0.1865345505163558,-0.35165176678784743,"Popular, Moderate Dance, Positive Vibes"
Gotta Tell You,60,0.739,0.0278,0.205,0.0,0.157,0.758,109.983,-3.38475,1,0.2423969583904816,-0.11581433514279749,"Popular, Moderate Dance, Positive Vibes"
How Deep Is Your Love (Glee Cast Version),0,0.598,0.0294,0.358,1.78e-06,0.154,0.483,105.101,-3.84129,0,-0.3999468061467908,0.14077391388693655,"Mid-tempo, Less Popular, Melancholic"
Graduation (Friends Forever),57,0.583,0.0459,0.00722,0.0419,0.177,0.315,80.004,-4.117568,1,0.20387033887855455,0.08221734210574289,"Popular, Moderate Dance, Positive Vibes"
Burnin' Up,0,0.669,0.073,0.0282,0.0,0.447,0.857,114.014,-3.889875,2,-0.35226031819553894,-0.3621537774654751,"Upbeat, Less Popular, Positive"
Don't Hold Your Breath,30,0.662,0.0259,0.0079,7.04e-05,0.137,0.667,110.964,-4.384416,2,-0.0493008525068368,-0.208515591059722,"Upbeat, Less Popular, Positive"
Inner Ninja (feat. Olly Murs) - Remix,18,0.849,0.142,0.32,0.0,0.0688,0.852,112.848,-4.728174,2,-0.18090503664890503,-0.19268110963743273,"Upbeat, Less Popular, Positive"
I Kiss Your Lips,0,0.633,0.0449,0.00829,0.0266,0.171,0.328,164.956,-6.810892,0,-0.3701916483500073,-0.03967162276893532,"Mid-tempo, Less Popular, Melancholic"
Angel of Mine,68,0.592,0.0239,0.00373,3.23e-05,0.223,0.208,90.16,-3.860378,1,0.31125508315103056,0.16102075201518756,"Popular, Moderate Dance, Positive Vibes"
Da Ya Think I'm Sexy?,1,0.819,0.0395,0.000814,0.0127,0.47,0.794,112.307,-7.038850000000001,2,-0.3347934605456471,-0.40058756478631224,"Upbeat, Less Popular, Positive"
SICKO MODE,87,0.834,0.222,0.00513,0.0,0.124,0.446,155.008,-2.71122,1,0.5319732161733628,-0.05864151753816982,"Popular, Moderate Dance, Positive Vibes"
Holiday (feat. Phiness),52,0.912,0.16,0.0286,0.0,0.0709,0.749,100.148,-4.717692,1,0.19252886136066205,-0.30189788719611294,"Popular, Moderate Dance, Positive Vibes"
You Are The Reason - Duet Version,71,0.403,0.0298,0.382,0.0,0.148,0.151,171.454,-2.686732,3,0.29117869401550955,0.5072882142352403,"Acoustic, Neutral, Relaxed"
Girl's Life,12,0.818,0.0994,0.00486,4.55e-05,0.0548,0.79,112.474,-8.684781,2,-0.21491535124791636,-0.3878193917427543,"Upbeat, Less Popular, Positive"
Sledgehammer,68,0.657,0.0334,0.0246,0.0,0.037,0.424,96.458,-3.5640550000000006,1,0.3256666428809414,0.017686209740615133,"Popular, Moderate Dance, Positive Vibes"
Psycho,0,0.799,0.0544,0.389,0.0506,0.164,0.159,100.011,-3.909472,0,-0.4054791867586071,0.31503944591295224,"Mid-tempo, Less Popular, Melancholic"
Keeping Score (feat. Paige IV),44,0.629,0.0918,0.0245,0.0,0.0938,0.644,92.071,-3.40518,1,0.08990506268375575,-0.14893580819314706,"Popular, Moderate Dance, Positive Vibes"
So Good,67,0.66,0.14,0.0403,0.0,0.219,0.591,85.51,-4.518,1,0.3188341099206442,-0.09679760200899229,"Popular, Moderate Dance, Positive Vibes"
Georgia,0,0.388,0.0308,0.312,0.000307,0.0943,0.401,143.554,-4.86552,0,-0.4100662783827547,0.21092962469155258,"Mid-tempo, Less Popular, Melancholic"
Funky Cold Medina,0,0.984,0.0912,0.0834,1.54e-06,0.0645,0.924,117.481,-7.514782,2,-0.329323975826211,-0.47770949282561975,"Upbeat, Less Popular, Positive"
My Immortal,0,0.204,0.0323,0.869,0.0,0.134,0.107,71.157,-2.425545,3,-0.4893959645478452,0.8690599773050882,"Acoustic, Neutral, Relaxed"
1979,45,0.563,0.0523,0.0149,0.0,0.191,0.52,117.096,-2.528658,1,0.08951881872079959,-0.05280001304541565,"Popular, Moderate Dance, Positive Vibes"
Tell Me (feat. Christina Aguilera),51,0.548,0.279,0.235,0.0,0.531,0.334,98.868,-4.66186,1,0.11571841600803945,0.2027842664340865,"Popular, Moderate Dance, Positive Vibes"
Kiss on My List,67,0.815,0.031,0.434,0.115,0.0689,0.965,121.221,-7.023198,1,0.30200135034952547,-0.1364725573518698,"Popular, Moderate Dance, Positive Vibes"
Save Your Kisses For Me,32,0.544,0.0887,0.303,0.0,0.107,0.835,184.809,-6.1193360000000006,2,-0.058096307588795026,-0.11025652979248568,"Upbeat, Less Popular, Positive"
Homburg - Single Version - 2009 Remaster - Mono,16,0.361,0.0313,0.0973,0.047,0.0636,0.375,142.242,-5.193594,0,-0.22931597173290816,0.1050688151396004,"Mid-tempo, Less Popular, Melancholic"
1000 Miles Away,0,0.306,0.0346,0.669,5.13e-06,0.0782,0.148,83.199,-2.710264,3,-0.4604393078644273,0.6722228019763881,"Acoustic, Neutral, Relaxed"
Lady Willpower,40,0.548,0.0288,0.506,0.0,0.435,0.617,122.811,-4.163166,3,-0.013218760364921367,0.20257497905553914,"Acoustic, Neutral, Relaxed"
Real Men,49,0.676,0.0265,0.494,1.89e-06,0.08,0.345,113.899,-3.291916,3,0.08260081642805828,0.3611675424744036,"Acoustic, Neutral, Relaxed"
I Remember,0,0.384,0.0446,0.0247,3.22e-05,0.368,0.255,79.882,-4.762538,0,-0.3920612226258897,0.11981095901733638,"Mid-tempo, Less Popular, Melancholic"
Moonlight Shadow - Remastered,0,0.62,0.0267,0.262,2.53e-06,0.235,0.821,128.347,-6.818579999999999,2,-0.37721555636719206,-0.1794459704357853,"Upbeat, Less Popular, Positive"
Little Jeannie,59,0.616,0.0276,0.461,0.000115,0.0847,0.763,143.805,-6.315456,1,0.2002004164870409,0.06612965476419641,"Popular, Moderate Dance, Positive Vibes"
The Edge of Heaven,62,0.493,0.0424,0.117,0.0,0.159,0.877,152.644,-9.188305,1,0.26124401597122904,-0.2275354099984888,"Popular, Moderate Dance, Positive Vibes"
A Little Love and Understanding - Un peu d'amour et d'amitiÃ©,31,0.549,0.0349,0.447,0.000704,0.0817,0.621,140.152,-4.15597,3,-0.09109432435831571,0.1519910742086186,"Acoustic, Neutral, Relaxed"
Dancing On My Own - TiÃ«sto Remix,0,0.608,0.036,0.0194,0.00104,0.0897,0.114,121.96,-3.608712,0,-0.3789167118879187,0.1484094593727129,"Mid-tempo, Less Popular, Melancholic"
Physical,49,0.831,0.0403,0.0994,0.000151,0.173,0.885,123.876,-6.124607999999999,1,0.15176331695636436,-0.3324944261846509,"Popular, Moderate Dance, Positive Vibes"
Fancy,0,0.914,0.0646,0.0871,0.0,0.0489,0.375,94.979,-2.961376,0,-0.3556958864904142,-0.05729542535341531,"Mid-tempo, Less Popular, Melancholic"
Get Up (Rattle) - Radio Edit,0,0.801,0.0647,0.0205,6.86e-06,0.297,0.72,127.99,-2.64965,2,-0.346445698185611,-0.3071228506235713,"Upbeat, Less Popular, Positive"
Super Bass,56,0.766,0.228,0.0584,0.0121,0.405,0.583,126.987,-5.53511,1,0.20846889144974623,-0.14636506061454274,"Popular, Moderate Dance, Positive Vibes"
Is This Love,81,0.776,0.103,0.11,0.0,0.0671,0.758,122.242,-4.681625,1,0.4693901980350994,-0.18079292534239294,"Popular, Moderate Dance, Positive Vibes"
Miss You Love,47,0.353,0.0272,0.0378,0.000969,0.0944,0.148,144.222,-3.963952,0,0.08108498540501635,0.2597806527775428,"Mid-tempo, Less Popular, Melancholic"
(If You're Not In It For Love) I'm Outta Here!,56,0.772,0.0358,0.141,0.0,0.0813,0.868,120.058,-6.294231000000001,1,0.21602343797829937,-0.26595841899353184,"Popular, Moderate Dance, Positive Vibes"
Would You Lay With Me (In A Field Of Stone),0,0.367,0.043,0.385,0.00063,0.104,0.73,168.021,-6.235848000000001,2,-0.4055097996084975,0.03532574072854694,"Upbeat, Less Popular, Positive"
We like to Party! (The Vengabus),0,0.785,0.0465,0.0152,0.641,0.046,0.969,135.993,-4.480903,2,-0.34463302427793047,-0.4918869263631616,"Upbeat, Less Popular, Positive"
Fernando,72,0.354,0.0303,0.627,2.9e-06,0.0808,0.434,110.821,-4.74866,3,0.2866494247825857,0.5044186402253518,"Acoustic, Neutral, Relaxed"
Broken Wings,0,0.286,0.0388,0.115,4.23e-05,0.071,0.449,99.233,-7.400558,0,-0.3935853764531169,0.06731898345554893,"Mid-tempo, Less Popular, Melancholic"
Play That Song,68,0.392,0.0535,0.0231,2.25e-06,0.0972,0.482,98.959,-1.7061,1,0.31205288132651865,0.06464515900346157,"Popular, Moderate Dance, Positive Vibes"
When the Beat Drops Out,41,0.613,0.0576,0.238,0.0,0.0992,0.354,109.128,-4.954726,0,0.024133371027420192,0.1776873793319791,"Mid-tempo, Less Popular, Melancholic"
Don't Play,59,0.695,0.0402,0.0889,0.0,0.0843,0.52,128.031,-5.1461760000000005,1,0.23297956235227613,-0.04097777466428926,"Popular, Moderate Dance, Positive Vibes"
Fit but You Know It,62,0.68,0.299,0.23,0.0,0.0305,0.895,172.302,-1.459276,1,0.26863098870651325,-0.18248762582987627,"Popular, Moderate Dance, Positive Vibes"
Happy Together,79,0.584,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,-3.537146,3,0.3852005104675861,0.29697546422963955,"Acoustic, Neutral, Relaxed"
O-o-h Child,69,0.488,0.0381,0.00154,2.42e-05,0.678,0.664,88.368,-5.9943,1,0.32513308503101634,-0.13258636556518805,"Popular, Moderate Dance, Positive Vibes"
Don't Dream It's Over,0,0.457,0.037,0.0158,2.96e-05,0.0714,0.535,81.016,-7.0778300000000005,0,-0.3698959550588228,-0.10097410170119703,"Mid-tempo, Less Popular, Melancholic"
Where Are Ã Now (with Justin Bieber),77,0.432,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,-3.153678,1,0.39194732899164997,0.24580509818254476,"Popular, Moderate Dance, Positive Vibes"
Jump - 2015 Remaster,83,0.572,0.0317,0.171,0.000377,0.0702,0.795,129.981,-5.192865,1,0.4718523878756671,-0.10295854242627761,"Popular, Moderate Dance, Positive Vibes"
Mrs. Robinson,0,0.495,0.0401,0.0111,0.000709,0.276,0.837,107.394,-6.735456,2,-0.3589325113507916,-0.32180482875256816,"Upbeat, Less Popular, Positive"
Foolish Games,0,0.298,0.0378,0.944,0.000401,0.0976,0.174,131.045,-1.210692,3,-0.48813014032556573,0.8444823933881065,"Acoustic, Neutral, Relaxed"
Needles and Pins,39,0.683,0.028,0.0117,0.0,0.0466,0.752,122.072,-6.950336999999999,1,0.04756433373060409,-0.2749204649474371,"Popular, Moderate Dance, Positive Vibes"
Never Really Over,72,0.77,0.0602,0.194,0.0,0.316,0.385,99.991,-4.226544,1,0.3486934559274084,0.11904898206557904,"Popular, Moderate Dance, Positive Vibes"
Half of My Heart,69,0.681,0.0251,0.435,0.000117,0.106,0.731,115.058,-5.530911,1,0.30634498129054977,0.07270068984557859,"Popular, Moderate Dance, Positive Vibes"
I Swear,3,0.532,0.0233,0.235,0.0,0.117,0.23,83.207,-3.930806,0,-0.3706072279982878,0.25112089773967006,"Mid-tempo, Less Popular, Melancholic"
Galveston - Remastered 2001,52,0.526,0.0296,0.202,0.000329,0.156,0.675,118.404,-4.63736,1,0.1456957006461599,-0.02018382246194944,"Popular, Moderate Dance, Positive Vibes"
Hooked On A Feeling,71,0.547,0.0805,0.261,0.0,0.3,0.933,118.208,-5.516959999999999,1,0.34162562631584814,-0.14550315236738953,"Popular, Moderate Dance, Positive Vibes"
Blinded By The Light - Single edit,60,0.593,0.0653,0.572,0.00369,0.0719,0.577,140.511,-6.579440000000001,3,0.1907908984907608,0.26959602059868853,"Acoustic, Neutral, Relaxed"
Not Giving In (feat. John Newman & Alex Clare),56,0.465,0.0632,0.0169,0.00261,0.155,0.136,159.044,-4.638501000000001,1,0.17945660670116015,0.2204895930085825,"Popular, Moderate Dance, Positive Vibes"
Song For Guy,57,0.459,0.047,0.0175,0.000276,0.0895,0.123,122.861,-2.63175,1,0.19022276002938887,0.254990791987247,"Popular, Moderate Dance, Positive Vibes"
Heartbeat Song,67,0.49,0.0489,0.0137,0.0,0.0627,0.479,149.109,-2.9206800000000004,1,0.30866104431141017,0.013183772391324955,"Popular, Moderate Dance, Positive Vibes"
Cruisin' - Single Edit,61,0.745,0.0442,0.127,0.0,0.0505,0.821,83.346,-4.178326,1,0.26576928703617075,-0.20960573890094308,"Popular, Moderate Dance, Positive Vibes"
The Middle - Acoustic Version,0,0.787,0.0388,0.365,0.0,0.0845,0.738,147.521,-2.387696,2,-0.377656364177897,-0.07623272542897774,"Upbeat, Less Popular, Positive"
Applause,0,0.67,0.0519,0.0228,1.74e-06,0.125,0.713,139.906,-3.3659990000000004,2,-0.35153414686284057,-0.26587365307397653,"Upbeat, Less Popular, Positive"
"Operation Blade (7"" Radio Edit)",51,0.536,0.0658,0.000243,0.74,0.441,0.346,140.07,-6.232283,1,0.12318470088360034,0.01613425709703531,"Popular, Moderate Dance, Positive Vibes"
Dancing In The Street,69,0.556,0.0393,0.0118,0.000526,0.198,0.304,126.01,-5.399039999999999,1,0.32270810356727675,0.097148003353001,"Popular, Moderate Dance, Positive Vibes"
Rainy Days and Mondays,21,0.406,0.0258,0.699,5.18e-05,0.101,0.169,75.91,-2.912151,3,-0.24477635221808003,0.6740011509791326,"Acoustic, Neutral, Relaxed"
Moving on Up,45,0.895,0.0365,0.0408,0.0399,0.102,0.964,125.078,-5.239236,2,0.1248987095139279,-0.44168202392320005,"Upbeat, Less Popular, Positive"
I Gotcha,0,0.669,0.0412,0.194,0.0,0.345,0.53,93.9,-8.634780000000001,2,-0.38146088649668775,-0.05572809083266722,"Upbeat, Less Popular, Positive"
West End Riot,0,0.465,0.0675,0.0102,2.46e-05,0.273,0.545,95.624,-4.080216,0,-0.37171005401805784,-0.10314073036258253,"Mid-tempo, Less Popular, Melancholic"
I See You Baby,0,0.817,0.0544,0.00306,0.11,0.0542,0.644,122.036,-7.105164,2,-0.34488133157323925,-0.29805345393408317,"Upbeat, Less Popular, Positive"
Forever - Lady of Soul,43,0.561,0.0494,0.54,0.0,0.771,0.408,130.642,-3.66036,3,-0.0005114602892651865,0.35716094490196354,"Acoustic, Neutral, Relaxed"
Don't Hold Your Breath,0,0.659,0.0264,0.00626,8.99e-05,0.183,0.658,110.955,-4.872302,2,-0.35432630191516995,-0.24107298936389704,"Upbeat, Less Popular, Positive"
Use Me,46,0.767,0.0545,0.0422,0.00276,0.0743,0.937,154.51,-6.808518000000001,1,0.1274539114670873,-0.4003849125717575,"Popular, Moderate Dance, Positive Vibes"
"Right Here, Right Now",0,0.523,0.154,0.0128,0.496,0.674,0.0911,124.632,-6.98112,0,-0.4042072755936781,0.1329021217662579,"Mid-tempo, Less Popular, Melancholic"
The Best,69,0.651,0.0318,0.103,0.00815,0.0979,0.729,103.857,-4.47963,1,0.3384717835304526,-0.13556415827126156,"Popular, Moderate Dance, Positive Vibes"
Not Enough Indians,17,0.557,0.0409,0.845,0.0,0.444,0.699,141.635,-4.828544999999999,3,-0.2767010184531149,0.34245236325854245,"Acoustic, Neutral, Relaxed"
Knockin' On Heaven's Door,82,0.496,0.0415,0.0211,0.00444,0.106,0.378,132.41,-5.315626999999999,1,0.4546600405365502,0.087779667729049,"Popular, Moderate Dance, Positive Vibes"
Higher,0,0.46,0.0375,4.99e-05,0.00014,0.147,0.448,155.766,-5.209836,0,-0.3733714956845182,-0.06044570155712253,"Mid-tempo, Less Popular, Melancholic"
Get Ready for This,35,0.824,0.083,0.109,0.000271,0.0678,0.961,124.91,-9.61912,2,0.014028923989765463,-0.41282347680438364,"Upbeat, Less Popular, Positive"
Jealous,0,0.699,0.11,0.0121,0.0,0.449,0.373,93.023,-2.68866,0,-0.36800586372027416,-0.0527947103249895,"Mid-tempo, Less Popular, Melancholic"
Love's Theme,0,0.589,0.0325,0.00166,0.808,0.265,0.712,97.072,-6.430619999999999,2,-0.373135928990875,-0.28624688571451545,"Upbeat, Less Popular, Positive"
Marry You,81,0.621,0.0367,0.332,0.0,0.104,0.452,144.905,-3.9893,1,0.42352800836852866,0.22036071282025946,"Popular, Moderate Dance, Positive Vibes"
Do The Bird,0,0.649,0.0449,0.188,0.0,0.0471,0.945,79.157,-3.657408,2,-0.3582147701931666,-0.2869909246726639,"Upbeat, Less Popular, Positive"
Goosebumps - Remix,51,0.837,0.0405,0.475,0.0,0.216,0.81,124.981,-4.520565,1,0.1305562895808262,-0.01649448952939525,"Popular, Moderate Dance, Positive Vibes"
16,27,0.59,0.0873,0.00338,2.06e-05,0.134,0.902,129.976,-2.457036,2,-0.0726549410479077,-0.34387409866659596,"Upbeat, Less Popular, Positive"
The Hampsterdance Song,0,0.729,0.0405,0.145,0.338,0.92,0.965,136.014,-7.4028,2,-0.37322938928679816,-0.4129427949440641,"Upbeat, Less Popular, Positive"
Stole the Show,23,0.406,0.0366,0.872,1.33e-05,0.103,0.236,168.905,-2.766656,3,-0.2396988046093004,0.731250413828565,"Acoustic, Neutral, Relaxed"
Five More Hours,74,0.699,0.219,0.0288,0.0,0.817,0.499,127.961,-2.848558,1,0.3785522099541102,-0.06147613403087043,"Popular, Moderate Dance, Positive Vibes"
Incomplete,68,0.437,0.0331,0.231,0.0,0.0768,0.165,133.631,-2.847226,1,0.2803371722459095,0.38959675133535837,"Popular, Moderate Dance, Positive Vibes"
I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,66,0.657,0.0341,0.667,1.92e-06,0.0295,0.276,100.139,-4.167975,3,0.23427268730696216,0.5476847501220946,"Acoustic, Neutral, Relaxed"
Somebody Like You,73,0.624,0.0337,0.108,0.000546,0.144,0.656,111.02,-4.84512,1,0.37304336763984813,-0.07628555469061643,"Popular, Moderate Dance, Positive Vibes"
Comeback,0,0.536,0.0332,0.00432,0.0,0.129,0.467,108.031,-3.56184,0,-0.3677974229028146,-0.07101949521022405,"Mid-tempo, Less Popular, Melancholic"
My Place - Album Version / Explicit,0,0.6,0.0423,0.0498,1.49e-06,0.0982,0.642,163.153,-2.715917,2,-0.3609250741636243,-0.17990694118399392,"Upbeat, Less Popular, Positive"
Running on Empty,0,0.531,0.0568,0.006,0.0117,0.694,0.498,136.891,-5.155224,0,-0.37851261753600496,-0.1176292164974917,"Mid-tempo, Less Popular, Melancholic"
Do You Remember,72,0.854,0.0705,0.0204,0.0,0.101,0.818,125.845,-3.299904,1,0.3934150615610408,-0.3053608962414565,"Popular, Moderate Dance, Positive Vibes"
Rainy Days And Mondays,0,0.352,0.0322,0.85,0.0,0.0688,0.219,74.719,-2.705555,3,-0.4729812358070328,0.7379196073772656,"Acoustic, Neutral, Relaxed"
"thank u, next",54,0.743,0.0534,0.268,1.36e-06,0.102,0.408,107.027,-3.80319,1,0.16254437122845755,0.14759597124422782,"Popular, Moderate Dance, Positive Vibes"
Your Love,77,0.555,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,-5.956076,1,0.408718425562256,-0.017144899480657005,"Popular, Moderate Dance, Positive Vibes"
All I Ask,0,0.422,0.0303,0.74,0.0,0.11,0.305,140.689,-2.128056,3,-0.4553470011159385,0.5748436766949715,"Acoustic, Neutral, Relaxed"
Wild Strawberries,0,0.647,0.111,0.000351,0.00277,0.334,0.332,119.921,-3.784248,0,-0.36958131724043686,-0.029204445499469267,"Mid-tempo, Less Popular, Melancholic"
Calypso,55,0.383,0.0345,0.0034,0.218,0.1,0.306,92.879,-5.055499,1,0.16970826750667956,0.13097059653935794,"Popular, Moderate Dance, Positive Vibes"
Black Velvet,76,0.754,0.0312,0.273,9.04e-05,0.106,0.469,91.147,-3.68562,1,0.38758347820794425,0.13787872555055738,"Popular, Moderate Dance, Positive Vibes"
Trumpets,70,0.627,0.236,0.563,0.0,0.0962,0.64,81.897,-3.433452,3,0.30029729767789193,0.2462351438389467,"Acoustic, Neutral, Relaxed"
"December, 1963 (Oh What a Night!)",80,0.737,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,-6.677055,1,0.46976942027712243,-0.3480600408606273,"Popular, Moderate Dance, Positive Vibes"
Rather Be (feat. Jess Glynne),76,0.799,0.0377,0.162,2.03e-06,0.193,0.549,120.97,-3.94671,1,0.4029119282779875,-0.013803178432936936,"Popular, Moderate Dance, Positive Vibes"
Can I Be Him,83,0.696,0.0489,0.308,0.0,0.0939,0.479,107.969,-3.347052,1,0.4523652713569637,0.17799916688308973,"Popular, Moderate Dance, Positive Vibes"
Lay Back in the Arms of Someone,56,0.594,0.0299,0.0757,0.000244,0.0593,0.693,122.949,-5.412,1,0.20550416958880158,-0.13768040926076874,"Popular, Moderate Dance, Positive Vibes"
Whatcha Say,77,0.615,0.0779,0.0444,0.0,0.145,0.711,144.036,-3.915477,1,0.42228290076597463,-0.1522010142361579,"Popular, Moderate Dance, Positive Vibes"
Marry Me,28,0.208,0.0362,0.11,0.0,0.086,0.26,164.341,-2.37699,0,-0.12200516454872101,0.26150327840443094,"Mid-tempo, Less Popular, Melancholic"
Paradise City,33,0.273,0.0843,0.0169,0.0111,0.142,0.472,100.271,-8.341424,0,-0.05052388845484779,0.016144756463996934,"Mid-tempo, Less Popular, Melancholic"
Take a Walk,70,0.566,0.0368,0.0338,0.0,0.315,0.445,101.006,-4.17213,1,0.3349277129829965,0.028445283088694318,"Popular, Moderate Dance, Positive Vibes"
If This Is It,36,0.376,0.0356,0.209,1.5e-06,0.317,0.844,108.177,-4.940469,2,-0.021882665840930904,-0.10464949066713564,"Upbeat, Less Popular, Positive"
It's Not Over,21,0.575,0.033,0.178,0.000125,0.0461,0.751,83.071,-8.602492999999999,2,-0.15776792769213294,-0.15233521766371244,"Upbeat, Less Popular, Positive"
They Won't Let My Girlfriend Talk to Me,0,0.604,0.0315,0.528,0.0,0.0582,0.337,127.552,-5.972516000000001,3,-0.42130395727243725,0.33490120661479544,"Acoustic, Neutral, Relaxed"
Cold as Ice,76,0.562,0.0271,0.0264,0.0,0.17,0.512,130.753,-4.301367,1,0.4015007633041572,-0.0164872323947034,"Popular, Moderate Dance, Positive Vibes"
Harder to Breathe,25,0.638,0.0331,0.515,0.0,0.0758,0.429,90.021,-4.283867,3,-0.16105037240272513,0.30222196286815217,"Acoustic, Neutral, Relaxed"
Daddy Don't You Walk So Fast,30,0.541,0.0385,0.826,2.29e-06,0.148,0.515,146.596,-4.414874999999999,3,-0.14578968219655125,0.47772224074092445,"Acoustic, Neutral, Relaxed"
Mambo No. 5 (A Little Bit of...),0,0.607,0.403,0.107,0.0,0.305,0.901,174.201,-5.492898,2,-0.35502933679237303,-0.35718641662036205,"Upbeat, Less Popular, Positive"
In A Big Country,0,0.617,0.0354,0.00253,0.00529,0.0594,0.827,126.378,-6.564508,2,-0.3472724974149428,-0.355075529878586,"Upbeat, Less Popular, Positive"
Who's Laughing Now,0,0.648,0.0389,0.00565,3.63e-06,0.109,0.505,184.021,-3.538961,0,-0.35977095481918586,-0.14342137071715966,"Mid-tempo, Less Popular, Melancholic"
Wild Night,69,0.568,0.0445,0.174,0.0,0.0429,0.955,146.338,-5.097246,1,0.3368375910754615,-0.22413298540040477,"Popular, Moderate Dance, Positive Vibes"
Amigo,0,0.688,0.0451,0.0378,0.704,0.108,0.328,96.974,-4.5426150000000005,0,-0.3812174135481819,-0.02042830311630589,"Mid-tempo, Less Popular, Melancholic"
Panama,0,0.515,0.108,0.00135,0.000195,0.0697,0.298,141.258,-5.320917,0,-0.37383777474635227,0.023337228373824126,"Mid-tempo, Less Popular, Melancholic"
Image Of A Girl,0,0.186,0.0369,0.739,0.0,0.0754,0.365,62.97,-3.967103,3,-0.46558658576004835,0.6080652346058733,"Acoustic, Neutral, Relaxed"
Love Is All I Got,0,0.613,0.0469,0.000722,0.0,0.59,0.41,130.004,-4.669176,0,-0.37454506808494437,-0.0797125694843353,"Mid-tempo, Less Popular, Melancholic"
The Best Thing,0,0.475,0.0354,0.393,0.000749,0.269,0.331,159.967,-5.394558,0,-0.4196634401934203,0.276664408848285,"Mid-tempo, Less Popular, Melancholic"
Xanadu,63,0.635,0.0296,0.118,0.0,0.29,0.711,127.626,-5.321408,1,0.27059385229171184,-0.12943623279927974,"Popular, Moderate Dance, Positive Vibes"
Don't Forget Me (When I'm Gone),53,0.606,0.0263,0.0655,0.000446,0.306,0.709,109.874,-6.107894,1,0.17253536357301913,-0.16844403298887817,"Popular, Moderate Dance, Positive Vibes"
Kids,0,0.451,0.0719,0.00076,0.0049,0.361,0.172,122.961,-3.603901,0,-0.38878257524570486,0.1356223848195219,"Mid-tempo, Less Popular, Melancholic"
Keep On Movin',47,0.74,0.0328,0.0305,1.8e-06,0.0778,0.963,135.035,-6.859452,1,0.13802837204810336,-0.41161310021487557,"Popular, Moderate Dance, Positive Vibes"
Whatever We Want,0,0.626,0.07,0.0062,1.4e-06,0.129,0.476,128.023,-3.69492,0,-0.36196229139136593,-0.10887566486598632,"Mid-tempo, Less Popular, Melancholic"
Die In Your Arms,0,0.568,0.116,0.0402,3.49e-06,0.203,0.763,171.66,-4.476360000000001,2,-0.35815726228564904,-0.276007440225328,"Upbeat, Less Popular, Positive"
I Love How You Love Me,0,0.384,0.0281,0.944,0.00125,0.224,0.453,84.857,-4.020088,3,-0.47443069247454717,0.625265428433101,"Acoustic, Neutral, Relaxed"
GDFR (feat. Sage the Gemini & Lookas),60,0.657,0.0734,0.000704,0.00534,0.065,0.69,145.889,-3.3377719999999997,1,0.2577147506267774,-0.19483482370011868,"Popular, Moderate Dance, Positive Vibes"
Know Your Enemy,68,0.56,0.0412,0.0016,4.96e-05,0.0643,0.961,129.984,-3.10871,1,0.34385433352014005,-0.328854117114254,"Popular, Moderate Dance, Positive Vibes"
This Is What It Feels Like,74,0.551,0.03,0.0391,2.77e-06,0.0632,0.145,129.885,-4.345761,1,0.36640609379951083,0.23685304842300958,"Popular, Moderate Dance, Positive Vibes"
Sister Golden Hair,75,0.441,0.0337,0.13,0.000143,0.109,0.716,134.753,-6.685434,1,0.38316478632349527,-0.06134923261998859,"Popular, Moderate Dance, Positive Vibes"
Sky,0,0.606,0.0335,0.0887,4.17e-06,0.165,0.765,143.087,-5.600634,2,-0.3611935392368514,-0.25124261003289433,"Upbeat, Less Popular, Positive"
I Was Only 19 (A Walk in the Light Green),49,0.652,0.0474,0.142,0.0,0.0806,0.368,88.032,-5.3737,1,0.11798299288762715,0.10323459565100829,"Popular, Moderate Dance, Positive Vibes"
Bad Day,78,0.599,0.0309,0.448,0.00336,0.151,0.52,140.046,-3.150205,1,0.3819666333097945,0.26355411067758966,"Popular, Moderate Dance, Positive Vibes"
